humo,humo,hum ,humabantur humabimini humabo humemus humabamini humandi humarentur humaberis humavissem humabatis humans humatus humandos humabatur humavissemus humantia humatarum humavere humaturi humaverant humabam humer humemini humatura humor humabitur humaverimus humantum humabant humaturae humaturam humere humande humator humari humanda humandus humamus humavit humandis humato humare humantem humabamur humaremus humeris humavisti humaturo humatorum humandae humares humaturarum humetis humatur humarer humantor humaveratis humanti humantis humatam humat humatote humaverat humaveritis humaverunt humabimus humavimus humaturis humabaris humaturus humanto humant humabis humaturum humavisses humamur humantes humatae humabat humes humarem humaveramus humaret humentur humabamus humate humaverint humaveris humandarum humata humabas humarere humaveram humaveras humabere humabimur humatas humati humem humas humavisset humabar humatos humabare humandorum humaturas humaremur humetur humantium humaturorum humandas humavissent hument humantibus humareris humavissetis humabit humaretur humaris humavero humaturos humabitis humaretis humante humamini humandum humabor humavistis humaremini humet humature humatis humandam humatum humaverim humantur humabunt humemur humabuntur humarent humatu humasse humavi humaverit huma humando humo,11
humoris,humoris,humor ,humoris humore humor homores humoribus humorium,50
humus,humus,hum ,humis humi humos humorum humus humo humum hume,27
hydra,hydra,hydr ,Hydra Hydrae Hydram Hydras,5
hystoriam,hystoriam,hystori ,hystoriam hystoriae hystoria,12
Iason,Iason,iason ,Iasone Iaſo Iaſon Iaſonis Iaſone Iaſonem Iasonis Iasoni Iason Iasonem Iasone lason laso lasonis lasonem lasone,7
ignis,ignis,ign ,ignis ignibus igni ignem ignes ignium igne,1245
illustratio,illustratio,illustrati ,illustrationis illustratio illustrationi illustrationem illustrationes illustrationibus illustratione illustrationum,2
imaginatio,imaginatio,imaginati ,imaginationi imaginationes imaginationis imaginationibus imaginatio imaginationem imaginatione imaginationum,37
imagino,imaginatio,imagin ,imaginaverim imaginaretis imaginaveramus imaginaretur imaginatote imaginaverunt imaginavimus imaginatum imaginaremur imaginaveratis imaginanti imaginavi imaginabar imaginaberis imaginantes imaginabis imaginabat imaginaveram imaginante imaginasse imaginanto imaginandum imaginaturum imaginarem imaginavisset imaginandae imaginaveritis imaginat imaginavere imaginaret imaginaverimus imaginaveris imaginaturae imaginatur imaginando imaginari imaginande imaginantem imaginabatur imaginet imaginavit imaginaveras imaginaturarum imaginatorum imagineris imaginature imaginaris imaginabuntur imaginatu imaginabaris imaginas imaginate imaginandarum imaginatus imaginandam imaginere imaginabitis imaginaverant imaginabare imaginare imaginata imaginaturis imaginareris imaginabamini imaginarent imaginem imaginavisti imaginandi imaginato imaginabitur imaginabatis imaginaverit imaginarentur imaginantium imaginaremini imaginantum imaginantor imaginaturi imaginabimus imaginabant imaginabas imaginabimur imaginatas imaginares imaginaremus imaginamini imaginatarum imaginaturus imaginandorum imaginabo imaginatis imaginandus imaginabam imaginavistis imaginaturorum imaginabunt imaginatos imaginabimini imaginandas imaginavero imagines imaginent imaginantis imaginandos imaginatae imaginamus imaginavissem imaginabantur imaginaturas imaginantibus imaginabit imaginarere imaginator imaginemur imaginans imaginavissemus imaginanda imagino imaginabamus imaginemus imaginaturos imaginabamur imaginentur imaginamur imaginetur imaginaverint imaginavisses imaginavissent imagina imaginabere imaginaverat imaginarer imaginetis imaginant imaginantur imaginati imaginantia imaginaturo imaginaturam imaginatam imaginavissetis imaginandis imaginor imaginemini imaginabor imaginatura imaginer,38
imago,imago,imag ,imaginem imagine imaginis imagini imago imaginibus imagines imaginum,55
imito,imito,imit ,imitaturi imitantia imitatura imitaretis imitavere imitandarum imitetis imitaturorum imitatam imitor imitarer imitemur imitavisses imitemus imitature imitaretur imitabatis imitaberis imitanti imitanto imitem imitavissent imitabunt imitaverat imitandus imitandas imites imitare imitaverunt imitaverit imita imitavissetis imitareris imitat imitabat imitanda imitaturo imitas imitabuntur imitarentur imitantum imitantis imitaret imitantium imitaverant imitaveram imitandos imitarere imitaturos imitabant imitetur imitator imitabor imitabitur imitere imitavi imitande imitet imitabamini imitari imitantor imitamus imitant imitares imitaturae imitatas imitatarum imitaremur imitavissemus imitati imitabam imitaverimus imitaremini imitantibus imitabas imitaveramus imitavit imitato imitaturis imitandi imitatorum imitaveritis imitabare imitavimus imitatis imitabamus imitans imitaveratis imitabimur imitaturas imitabimini imitabit imitabamur imitandorum imitante imito imitata imitabo imitatur imitasse imitatae imitaturam imitabaris imitatu imitavistis imitavisti imitandae imitaturum imiter imitantes imitaverint imitentur imitabimus imitamur imitantur imitabitis imitaveris imitavisset imitandum imitandam imitaremus imitaturus imitemini imitabis imitamini imitaverim imitaturarum imiteris imitavero imitabantur imitatus imitatote imitavissem imitando imitaveras imitantem imitabatur imitatum imitatos imitandis imitarent imitarem imitabar imitaris imitate imitent imitabere,126
immaturus,immaturus,immatur ,immaturiorem immaturissimus immaturiores immaturissimorum immaturioris immaturi immaturissima immaturum immatura immaturos immaturus immaturorum immaturiorum immaturiore immaturissimi immaturissimarum immaturis immaturissimos immaturissime immaturissimo immaturius immaturam immaturissimae immaturissimis immature immaturae immaturissimum immaturissimas immaturo immaturiori immaturioribus immaturarum immaturiora immaturas immaturior immaturissimam,6
immobilis,immobilis,immobil ,immobilioribus immobiliissimorum immobilissimae immobiliiores immobiliores immobiliissimi immobiliorem immobilium immobilius immobiliiorem immobiliissimos immobiliissimarum immobiliorum immobiliiorum immobilissimi immobiliissimus immobilissimo immobili immobiles immobilibus immobiliori immobilissimos immobiliium immobiliis immobilissime immobiliissimo immobilissimis immobiliore immobiliior immobiliiori immobiliius immobiliissimae immobilioris immobiliissimam immobiliissimas immobiliia immobilissimas immobilissimarum immobiliioribus immobilissimum immobilii immobile immobilis immobiliiora immobiliissimis immobilissima immobilissimorum immobiliissime immobilia immobiliem immobiliibus immobilies immobiliiore immobiliora immobiliissimum immobilem immobilie immobilior immobiliioris immobilissimus immobiliissima immobilissimam,5
immoderatio,immoderatio,immoderati ,immoderationi immoderationem immoderatione immoderationibus immoderationum immoderationes immoderatio immoderationis,4
imperfectus,imperfectus,imperfect ,imperfectissimis imperfectissimo imperfectior imperfectissimorum imperfectae imperfectorum imperfectiori imperfectum imperfecta imperfectissimarum imperfectus imperfectos imperfectam imperfectarum imperfectis imperfectioribus imperfecti imperfectiores imperfectius imperfecto imperfectissimi imperfectioris imperfectiora imperfectiorum imperfectissimae imperfectiore imperfectissimum imperfectissime imperfectissimas imperfecte imperfectissima imperfectiorem imperfectas imperfectissimos imperfectissimam imperfectissimus,78
impetus,impetus,impet ,impetui impetum impetu impetus impetibus impetuum,30
incrementum,incrementum,increment ,incrementa incrementum incremento incrementi incrementis incrementorum,34
india,india,ind ,India Indiae Indiam,47
induco,induco,induc ,inductis inducendum inducimini induxissent inducendi inducavisti inducebatis inductos inducturo inducentium inducatis inducant inducendarum induci induxerit inducti induxissemus inducatas inducitote inducaveritis inducturarum inducebas inducaverimus inducente induxi inducaturo induxisti inductu inducavisset induce inducta induxisset inducent inducaturus induxerunt inducaturorum inducebamur inducaturas inducerem inducte inducebaris inducate inducavistis inducis inducebatur inducendis inducatura inducavero inducaturi inducatur inducere inducaveratis inducerer inductus inducature inducenti inductam induxeritis induceremini inducaturis induxissem inducimur inducaveramus inducentem inducentes inducens induxissetis inducit inducam induceremus inducaverat inducatos inducimus induceres inducetis induxerat induco inducaveras induceretis inducebamini inducaturos inducuntur inducite induxerint inducuntor inducendae induxeramus inducatu induceret inducturi inducavissemus inducendam inducatus inducatorum inducentum inducavissetis inducereris inducturam induceris inducendos induxere induceremur inducende induceretur inducturus inducavissem inducemur induxisses induxeram inducentibus inducebam inducavere inducto inducturis inducaverint inducentia inducturas inducavisses inducebant inducaverit induxerant induxeratis inducata induc inducitor inductarum inducenda inducato inducamini inductae inducavit inducaturarum inducare inducunto inducturos inducentis induximus inducerent inducerentur inducaverunt induxerimus inducebare inducaveram inducaturam inducas inducemus inducamur induxit inducunt inducatam inducitis inducemini inducet inducamus inducture inducaverant inducaverim inducentur inducendo inducavisse inducendorum inducitur induxeris induxisse inducebantur induxeras induxistis inducebat inducat induxerim inductum inducetur inductorum inducor inducendas inducturorum inducaris inducaturae inducavi inducebar inducendus induces inducatum inducatae inducantur inducar inducaturum inducaveris inducebamus inducerere inducati inducavimus inducturae inducito inducturum induxero inductura inducavissent inducatarum inductas,77
infirmus,infirmus,infirm ,infirmiori infirma infirmissimorum infirmissimae infirmiores infirmam infirmus infirme infirmissimas infirmioris infirmiora infirmos infirmis infirmo infirmissima infirmissimo infirmissimam infirmissimos infirmioribus infirmae infirmissimum infirmissimi infirmissimus infirmiorem infirmi infirmissimis infirmiore infirmissimarum infirmum infirmior infirmissime infirmarum infirmius infirmiorum infirmorum infirmas,3
infundo,infundo,infund ,infundaverit infusurus infundebam infundendum infundatarum infundaverunt infundavisse infudimus infundentia infudisti infundet infunderis infudistis infundito infundantur infundendus infusam infundendas infundaveras infundaturo infusurarum infudisses infuderim infundo infusuri infundat infusum infundimus infundaveris infusura infusus infundentes infundaris infuderant infundebatur infundavi infuse infundes infundor infusorum infunderent infundavisti infunditur infundaturorum infundimur infundatis infundavero infundare infundebas infusos infusurae infundaveram infundaturae infundar infuderimus infuderitis infudisset infundendi infudit infunderemus infundatas infundaturum infundetur infundamini infundereris infuderis infundavimus infunde infundaturam infundavit infundaturas infundati infundentium infundens infundaturis infundebamur infundendae infunditor infundato infundaverimus infunditote infunduntur infundatam infunduntor infundebamini infundemus infusae infunderer infudi infundite infunderet infusuros infusu infusas infundaverat infundentum infundatorum infundebaris infuderas infuderamus infundetis infundaveritis infusuro infundavisses infundas infuderatis infundent infundate infundebare infuderint infundavissem infundatae infunderetur infusis infuderunt infusurum infunderem infudissent infudero infundi infundis infusure infundavisset infusuram infundavistis infundit infundendos infuderam infundentem infusuras infundavissetis infundaturi infundunt infundendam infundemini infuderat infusurorum infundentis infundature infundaveramus infusi infundebant infundavissemus infudissetis infunderemur infundemur infundavissent infundaveratis infunderetis infundavere infuso infudere infundentur infundaverant infundant infundendarum infunderere infundebatis infundebat infundatu infundebantur infundente infudissem infundende infusa infundunto infunditis infundamur infusarum infunderes infundere infundenda infundatur infunderemini infundatos infundaturarum infundentibus infundimini infundata infunderentur infundatus infundamus infundaturus infundendo infundendorum infundatura infundebamus infuderit infundaverim infundebar infundendis infundaturos infudissemus infudisse infundaverint infundenti infundam infusuris infundatum,5
ingredior,ingredior,ingredio ,ingredi ingrediatos ingresso ingrediaturi ingrediemini ingrediamur ingressu ingredientem ingrediendis ingredere ingressure ingressum ingressuro ingredientum ingresse ingrediatas ingrediatam ingredereris ingrediemur ingrediatur ingressurum ingrediaturas ingrediendarum ingrediamini ingressam ingrediebantur ingredientium ingredientur ingrediato ingredimur ingrediate ingrediati ingrediebamur ingrederemini ingredienti ingrediature ingrediendorum ingressura ingrediebamini ingredienda ingrediatura ingressorum ingredior ingrederetur ingrederis ingressa ingrediaturos ingressas ingredietur ingressurus ingrediendi ingressurorum ingressuris ingrediens ingrediendae ingrediata ingressurarum ingrediatus ingrediaturus ingressuram ingrediaturarum ingrediatu ingrediare ingrederere ingrediendos ingredientia ingrederentur ingrediatae ingrediebatur ingrediendus ingreditor ingredientibus ingrediebare ingrediaturorum ingrediebar ingrediaturo ingrediatis ingrediende ingrediaris ingrediar ingrediaturis ingressarum ingressis ingrediantur ingrediebaris ingrederemur ingressus ingrediatorum ingrediere ingrediatum ingrederer ingrediaturam ingressurae ingrediendas ingressae ingredientis ingreditur ingrediaturae ingressuri ingrediendum ingredientes ingrediendo ingressi ingressos ingrediaturum ingrediente ingressuras ingressuros ingredieris ingrediatarum ingrediendam ingredimini ingrediuntur ingreduntor,20
